track_name,artist_name,release_date,danceability,energy,valence,tempo,loudness,acousticness,popularity
Filipina Girl,Billy Crawford,2019-02-20,0.625,0.4679999999999999,0.51,120.438,-7.59,0.649,0
"Bat Ngayon?, Pt.1",CLR,2018-04-01,0.835,0.497,0.7170000000000001,104.99,-7.439,0.609,31
Love,Justin Vasquez,2018-04-01,0.795,0.4629999999999999,0.336,115.995,-8.002,0.575,52
Pinay Na Sobrang Fine,Kyle Zagado,2020-01-07,0.763,0.496,0.726,87.986,-7.022,0.276,50
Fuck Buddy (feat. Skusta Clee),Ex Battalion,2017-08-19,0.701,0.5589999999999999,0.67,142.09799999999998,-8.412,0.698,0
Maikee's Letters,Just Hush,2018-05-25,0.7070000000000001,0.503,0.295,121.931,-8.266,0.171,59
Rawstarr 'Til I Die,Psychedelic Boyz,2019-05-21,0.5770000000000001,0.8540000000000001,0.624,84.08,-4.13,0.0728,46
LATINA,Al James,2019-07-19,0.841,0.7040000000000001,0.523,128.055,-5.062,0.1639999999999999,54
Pakinabang,Ex Battalion,2019-08-05,0.809,0.55,0.8370000000000001,154.987,-10.231,0.185,48
July,Noah Cyrus,2020-05-15,0.708,0.186,0.322,72.541,-8.953,0.868,83
changes,XXXTENTACION,2018-03-16,0.669,0.308,0.52,64.934,-10.068,0.883,82
...Baby One More Time,Britney Spears,1999-01-12,0.759,0.6990000000000001,0.907,92.96,-5.745,0.2019999999999999,79
Mamma Mia - From 'Mamma Mia!' Original Motion Picture Soundtrack,Meryl Streep,2008-01-01,0.746,0.848,0.7559999999999999,138.047,-4.638,0.15,0
Breakeven,The Script,2008-07-14,0.63,0.696,0.491,94.034,-4.501,0.144,74
The Scientist,Coldplay,2002-08-08,0.557,0.442,0.213,146.27700000000002,-7.224,0.731,83
The Man Who Can't Be Moved,The Script,2008-09-08,0.609,0.629,0.325,99.955,-5.024,0.425,56
Party In The U.S.A.,Miley Cyrus,2009-01-01,0.652,0.698,0.47,96.021,-4.667,0.00112,74
Call Me Maybe,Carly Rae Jepsen,2012-01-01,0.7829999999999999,0.58,0.66,120.021,-6.547999999999999,0.0114,71
Symphony (feat. Zara Larsson),Clean Bandit,2018-11-30,0.715,0.605,0.4539999999999999,122.956,-5.127999999999999,0.239,74
We Found Love,Rihanna,2012-07-18,0.7340000000000001,0.7659999999999999,0.6,127.986,-4.485,0.025,0
Can't Hold Us - feat. Ray Dalton,Macklemore & Ryan Lewis,2012-10-09,0.6409999999999999,0.922,0.847,146.078,-4.457,0.0291,84
Hey Ya! - Radio Mix / Club Mix,Outkast,2003-09-23,0.7190000000000001,0.967,0.964,79.505,-2.435,0.0588,1
Miami,Will Smith,1997-10-03,0.877,0.534,0.89,108.17,-6.178,0.0339,71
"Young, Wild & Free (feat. Bruno Mars)",Snoop Dogg,2011-10-11,0.715,0.655,0.531,95.078,-6.425,0.0525,78
Beautiful Girls,Sean Kingston,2007-07-23,0.762,0.6609999999999999,0.769,130.009,-6.075,0.15,78
Old Thing Back (feat. Ja Rule and Ralph Tresvant),Matoma,2015-02-17,0.805,0.858,0.523,97.033,-3.0669999999999997,0.1939999999999999,70
Umbrella,Rihanna,2007-03-31,0.581,0.8270000000000001,0.5489999999999999,174.013,-4.566,0.0101,64
Bagay Tayo,ALLMO$T,2018-11-28,0.804,0.557,0.645,100.053,-8.658,0.322,0
Dalaga,ALLMO$T,2018-01-01,0.939,0.497,0.588,109.976,-10.441,0.529,0
Venus,Ron Henley,2013-01-01,0.608,0.825,0.857,156.08,-6.875,0.146,16
Kiat Jud Dong,DJ Red Core,2018-03-21,0.8029999999999999,0.999,0.948,139.998,1.077,0.000883,36
Neneng B,Nik Makino,2019-05-15,0.848,0.447,0.353,117.959,-10.56,0.242,55
Sinabmarin,Andrew E.,2002-01-28,0.984,0.608,0.972,114.648,-8.757,0.0106,49
Stupid Love performed by Salbakutah,Andrew E.,2002-01-06,0.762,0.621,0.7140000000000001,74.094,-7.672999999999999,0.299,0
"My Banyo Queen (ah-ah, umh-umh) featuring: Rica Peralejo",Andrew E.,2002-01-06,0.972,0.7490000000000001,0.973,115.195,-7.482,0.00914,0
Puhon,TJ Monterde,2020-05-14,0.524,0.583,0.691,179.75799999999998,-4.947,0.4029999999999999,55
Happy Break Up,Donnalyn,2015-09-11,0.7120000000000001,0.722,0.6679999999999999,124.953,-3.4139999999999997,0.447,0
Nararahuyo,Matthaios,2020-10-07,0.524,0.331,0.407,86.87200000000001,-11.344,0.622,53
Sakin Ka Na Lang,DJ Loonyo,2021-01-24,0.809,0.5720000000000001,0.821,146.049,-5.513,0.293,29
Aking Prinsesa,Gimme 5,2014-01-01,0.763,0.481,0.5720000000000001,93.002,-8.206,0.188,41
Bright Man Unta Ka,Al Moralde,2018-10-05,0.826,0.381,0.3289999999999999,110.003,-12.269,0.168,29
Ulap,Rob Deniel,2020-09-13,0.655,0.385,0.429,120.016,-8.967,0.3979999999999999,68
Binibini,Zack Tabudlo,2021-03-26,0.642,0.374,0.0979,129.863,-10.606,0.423,79
Pangako,Kyle Echarri,2018-10-13,0.669,0.794,0.665,100.022,-6.968,0.1969999999999999,47
Sigurado,Zack Tabudlo,2020-12-04,0.7340000000000001,0.413,0.68,105.98,-8.972999999999999,0.0984,61
Miss Taga San Ka?,DJ Red Core,2018-03-21,0.815,0.989,0.765,139.99,-0.071,0.00565,24
Dyosa,O.C. Dawgs,2021-04-19,0.629,0.841,0.7020000000000001,154.997,-5.055,0.062,58
Film out,BTS,2021-04-01,0.499,0.7090000000000001,0.314,164.032,-6.404,0.296,86
Tagpuan,Moira Dela Torre,2018-02-19,0.5660000000000001,0.121,0.293,135.268,-8.206,0.862,62
Kung 'Di Rin Lang Ikaw,December Avenue,2018-07-22,0.502,0.482,0.132,133.894,-4.736000000000001,0.161,66
Sana,I Belong to the Zoo,2018-04-25,0.66,0.373,0.348,126.887,-7.874,0.701,66
Ako Muna,Yeng Constantino,2018-03-23,0.547,0.573,0.193,135.991,-5.184,0.5760000000000001,56
Ikaw At Ako,Moira Dela Torre,2019-01-14,0.445,0.355,0.366,135.525,-7.351,0.887,64
Hiling,Mark Carpio,2015-01-15,0.58,0.244,0.385,82.12100000000001,-9.917,0.8079999999999999,59
Kay Tagal,Mark Carpio,2015-01-15,0.684,0.42,0.308,121.966,-8.32,0.721,52
Ikaw,Yeng Constantino,2014-10-30,0.654,0.336,0.105,120.027,-7.21,0.575,59
Sundo,Imago,2007-01-01,0.493,0.515,0.3339999999999999,79.987,-6.551,0.4679999999999999,56
Torete,Moonstar88,2001-01-01,0.358,0.4,0.311,88.23899999999999,-8.172,0.2189999999999999,58
Hanggang Kailan,Michael Pangilinan,2016-08-19,0.4039999999999999,0.174,0.324,87.63600000000001,-10.192,0.893,55
Bakit Ba Ikaw,Michael Pangilinan,2016-08-19,0.6679999999999999,0.48,0.2769999999999999,119.903,-5.468999999999999,0.5489999999999999,61
Akin Ka Na Lang - Himig Handog Pop Lovesongs 2014 Version,Morissette,2015-01-01,0.508,0.537,0.16,129.9,-6.689,0.153,58
Tadhana,Up Dharma Down,2012-12-07,0.6859999999999999,0.322,0.511,155.982,-13.2,0.165,65
Migraine,Moonstar88,2008-04-10,0.662,0.546,0.196,115.053,-5.867999999999999,0.204,56
Tayo Na Lang Dalawa,Mayonnaise,2014-04-20,0.52,0.969,0.63,97.598,-3.612,4.47e-05,53
Nadarang - Campfire Mix,Kyle Juliano,2018-03-26,0.816,0.539,0.456,118.057,-8.247,0.765,48
Letting You Go,JBK,2015-10-24,0.604,0.411,0.402,157.94899999999998,-11.275,0.381,18
Bulong,December Avenue,2018-04-08,0.5,0.728,0.351,134.877,-5.472,0.0319,61
Pasensya Ka Na,Silent Sanctuary,2015-04-08,0.696,0.262,0.265,84.007,-15.073,0.519,62
'Di Na Babalik,This Band,2019-02-03,0.358,0.435,0.14,76.132,-7.265,0.00819,56
Sa'yo,Silent Sanctuary,2013-06-11,0.5670000000000001,0.0896,0.367,79.002,-12.944,0.7959999999999999,61
Kung Wala Ka,Hale,2004-01-01,0.5,0.3389999999999999,0.152,136.42700000000002,-7.301,0.71,64
Bitaw Na,This Band,2018-06-22,0.412,0.275,0.0583,132.439,-9.222,0.5579999999999999,42
Malaya (Camp Sawi Original Motion Picture Soundtrack),Moira Dela Torre,2017-09-18,0.374,0.125,0.108,114.694,-14.847,0.852,57
Kundiman,Silent Sanctuary,2007-01-01,0.335,0.5710000000000001,0.4539999999999999,93.572,-4.711,0.564,62
Ako Na Lang Sana,Mark Carpio,2018-06-22,0.615,0.263,0.25,140.099,-9.82,0.826,48
Mamang Sorbetero,Celeste Legaspi,1992-01-01,0.609,0.598,0.936,115.804,-10.444,0.56,40
"Awitin Mo, Isasayaw Ko",VST & Company,2009-03-25,0.5660000000000001,0.871,0.799,128.185,-7.151,0.15,30
Bonggahan,Sampaguita,2010-09-08,0.5710000000000001,0.884,0.889,143.02100000000002,-12.663,0.00799,42
Bongga Ka Day,Hotdog,2005-01-01,0.6579999999999999,0.7659999999999999,0.605,141.519,-6.541,0.0103,39
Sasakyan Kita,K And The Boxers,2004-02-13,0.805,0.947,0.994,129.939,-6.195,0.22,0
Kawawang Cowboy,FRED PANOPIO,2009-03-06,0.728,0.319,0.67,114.092,-14.638,0.445,44
Pitong Gatang,FRED PANOPIO,2009-03-06,0.754,0.372,0.913,111.42,-15.724,0.63,44
Kahit Maputi Na Ang Buhok Ko,REY VALERA,2008-03-07,0.5710000000000001,0.387,0.39,100.373,-13.198,0.723,54
Iniibig Kita,Roel Cortez,1992-01-01,0.433,0.1939999999999999,0.441,107.849,-17.945,0.537,43
Halik,Aegis,2002-10-21,0.431,0.604,0.345,139.438,-5.797000000000001,0.528,49
Sa Mata Makikita,Roel Cortez,1992-01-01,0.634,0.26,0.61,126.726,-17.988,0.38,43
Masdan Mo Ang Kapaligiran,Asin,1994-10-15,0.529,0.484,0.5710000000000001,81.053,-10.348,0.787,48
Tutulungan Kita,Roel Cortez,1992-01-01,0.618,0.276,0.551,111.169,-16.382,0.081,39
Luha,Aegis,2002-10-21,0.4029999999999999,0.58,0.32,134.852,-6.502999999999999,0.126,48
Sumayaw Sumunod,The Boyfriends,2001-01-01,0.631,0.568,0.845,129.388,-12.701,0.0298,50
Magsayawan,VST & Company,2008-09-18,0.6970000000000001,0.546,0.75,129.18,-12.769,0.0298,45
T.L. Ako Sa'yo,Cinderella,2009-09-03,0.655,0.314,0.614,74.51,-13.556,0.742,46
Paniwalaan,Blue Jeans,1989-10-15,0.5489999999999999,0.1969999999999999,0.409,78.071,-17.897000000000002,0.2339999999999999,45
Basang-Basa Sa Ulan,Aegis,2002-10-21,0.321,0.509,0.507,140.523,-6.452999999999999,0.304,47
Sinta,Aegis,2002-10-21,0.341,0.561,0.598,141.032,-7.223,0.3,43
Dream Killer,Sebastian Rhodes,2021-04-09,0.551,0.765,0.743,177.075,-6.9239999999999995,0.093,34
Ever After,Bonnie Bailey,2005-01-01,0.742,0.614,0.5660000000000001,127.014,-10.138,0.231,59
Touch It (Gun Boosted),Midi Blosso,2021-04-15,0.8590000000000001,0.3829999999999999,0.282,102.019,-13.29,0.0202,59
Love Taker,Alex Alexander,2021-05-14,0.58,0.851,0.7659999999999999,169.905,-6.112,0.000423,50
007,Rot Ken,2021-03-31,0.813,0.66,0.421,132.13,-7.337999999999999,0.00664,55
Goth Girls,Stephany Joanna,2021-05-02,0.408,0.3229999999999999,0.0879,160.365,-9.918,0.3979999999999999,32
SUPERSTAR,Dro Kenji,2021-04-02,0.784,0.53,0.491,111.899,-6.479,0.00243,61
Whisky Cola X Run 2 U - Remix,Eduardo Luzquiños,2020-12-24,0.816,0.8029999999999999,0.7829999999999999,169.90400000000002,-4.63,0.0977,45
Wave of You,Surfaces,2021-04-09,0.695,0.6559999999999999,0.346,90.986,-6.037999999999999,0.057,77
I Love You,United Idol,2021-01-02,0.85,0.762,0.7709999999999999,105.051,-6.699,0.0151,11
Prrrum,Cosculluela,2010-01-01,0.8320000000000001,0.731,0.7120000000000001,90.069,-4.815,0.0991,70
Mtg - Vem sentando vem,Dj Nbeat,2020-11-09,0.919,0.327,0.7829999999999999,129.99200000000002,-3.553,0.479,18
Me Love,Sean Kingston,2007-01-01,0.66,0.847,0.925,180.01,-3.25,0.0628,51
Aki Tiban - Live,Early Studios,2020-12-18,0.894,0.95,0.973,132.833,-0.345,0.3939999999999999,0
Copines (Slowed + Reverb),Terelulopo,2020-12-18,0.743,0.6409999999999999,0.851,171.125,-7.434,0.2189999999999999,7
Whiskey / Whisky Cola - Remix,Eduardo Luzquiños,2020-11-27,0.889,0.863,0.69,108.978,-5.44,0.532,0
You & Me,Marc E. Bassy,2017-10-13,0.449,0.635,0.608,84.414,-8.301,0.0413,66
'Tis the Season,No Genre,2016-11-25,0.8690000000000001,0.705,0.96,139.97299999999998,-3.545,0.156,34
Hai Phút Hơn,United Idol,2020-11-30,0.894,0.599,0.2289999999999999,128.014,-6.103,0.0195,17
Be Around Me,Will Joseph Cook,2020-09-09,0.753,0.703,0.8140000000000001,82.477,-5.095,0.0814,59
"Genius (feat. Sia, Diplo, and Labrinth)",Sia,2019-04-12,0.603,0.615,0.561,158.657,-4.931,0.0799,76
One Time,Justin Bieber,2009-01-01,0.691,0.853,0.762,145.999,-2.528,0.0631,69
Senorita,DJ Noiz,2017-07-10,0.807,0.737,0.926,105.053,-7.777,0.267,55
What If I Told You That I Love You - Vanboii Remix,Ali Gatie,2020-09-04,0.7440000000000001,0.513,0.56,169.922,-3.689,0.359,48
Dancing in My Room,347aidan,2020-10-26,0.98,0.413,0.764,119.993,-11.052,0.6709999999999999,82
Pump It,Black Eyed Peas,2005-01-01,0.648,0.931,0.7440000000000001,153.649,-3.15,0.00937,76
Lemon Tree,DJ Desa,2020-11-10,0.908,0.74,0.89,129.993,-5.289,0.242,45
Someone You Loved - Lambada Francesa,Eduardo Luzquiños,2020-08-17,0.635,0.784,0.867,89.978,-7.471,0.00329,46
Love Is Gone - Acoustic,SLANDER,2019-11-13,0.541,0.153,0.359,139.644,-10.654000000000002,0.882,83
Touch,Little Mix,2016-11-18,0.606,0.718,0.551,101.821,-4.093999999999999,0.032,69
Homies,SPENCE,2020-09-14,0.718,0.615,0.505,95.993,-6.6129999999999995,0.004,32
The Chicken Wing Beat,Ricky Desktop,2020-06-13,0.7659999999999999,0.281,0.556,137.246,-8.698,0.8140000000000001,67
"The Banjo Beat, Pt. 1",Ricky Desktop,2020-08-21,0.6659999999999999,0.856,0.573,120.049,-5.377000000000001,0.88,63
Lemon Tree Lofi Hip Hop,DJ Enjel,2020-08-20,0.7879999999999999,0.556,0.3829999999999999,122.041,-10.565,0.961,0
Goodbye To A World,Porter Robinson,2014-08-12,0.444,0.35,0.0973,95.979,-7.194,0.4529999999999999,67
Etham Funky Night,DJ Siul,2020-08-31,0.7959999999999999,0.94,0.903,133.034,-2.28,0.0633,28
Love Story,Disco Lines,2020-09-22,0.669,0.634,0.276,127.915,-4.3,0.0685,59
Dynamite,BTS,2020-08-28,0.746,0.765,0.737,114.044,-4.41,0.0112,81
Shake That Laffy Taffy Girl Break Your Back Drop It Girl,Soundofyou,2020-09-03,0.952,0.7509999999999999,0.746,140.041,-12.162,0.0301,27
Hokus Pokus,Insane Clown Posse,1997-01-01,0.87,0.841,0.857,92.176,-5.084,0.0193,62
Scooby Doo Pa Pa,Dj Kass,2018-01-19,0.909,0.755,0.638,120.948,-2.59,0.042,56
Mi Pan Su Su Sum,Ev0lution,2020-08-01,0.952,0.42,0.594,100.032,-8.533999999999999,0.0412,2
Know Yourself,Drake,2015-02-12,0.72,0.412,0.179,114.408,-8.687000000000001,0.196,70
Such a Whore (Stellular Version),JVLA,2020-06-15,0.624,0.614,0.139,168.873,-4.165,0.00391,0
Spirits,The Strumbellas,2016-04-22,0.556,0.6579999999999999,0.787,80.529,-6.075,0.1639999999999999,73
Lemon Tree,Fools Garden,1995-01-01,0.6629999999999999,0.475,0.644,143.175,-8.834,0.643,75
Juon Ruo Jilu,Gooney Jib,2020-02-24,0.831,0.512,0.8809999999999999,149.997,-6.471,0.105,42
Without Me,Halsey,2018-10-04,0.752,0.488,0.5329999999999999,136.041,-7.05,0.297,81
Toco Toco To,Dixson Waz,2018-09-22,0.8759999999999999,0.898,0.962,116.035,-3.093,0.0825,34
Before You Go,Lewis Capaldi,2019-11-19,0.4589999999999999,0.575,0.183,111.881,-4.8580000000000005,0.604,81
Party Girl (Remix),StaySolidRocky,2020-07-10,0.752,0.375,0.591,129.995,-10.157,0.5329999999999999,64
Graduation (with Juice WRLD),benny blanco,2019-08-30,0.731,0.65,0.605,154.968,-5.2860000000000005,0.107,75
Tadow,Masego,2018-09-07,0.7040000000000001,0.487,0.313,121.726,-6.407,0.669,76
The Bottle Beat,Ricky Desktop,2020-06-02,0.78,0.13,0.355,140.001,-11.329,0.331,34
Bad Liar,DJ Sephora,2020-02-16,0.873,0.988,0.962,131.986,-2.951,0.2,33
All Night,DJ Sephora,2020-01-31,0.8370000000000001,0.907,0.947,130.009,-4.614,0.0204,39
The Boat Beat,Ricky Desktop,2020-05-12,0.812,0.2689999999999999,0.586,122.03,-10.649,0.684,55
Maria,Hwa Sa,2020-06-29,0.6579999999999999,0.7490000000000001,0.442,128.909,-2.967,0.238,75
Thrift Shop (feat. Wanz),Macklemore & Ryan Lewis,2012-10-09,0.7809999999999999,0.526,0.662,94.992,-6.985,0.0619,27
Mariposa,Peach Tree Rascals,2019-08-28,0.6759999999999999,0.525,0.421,112.011,-5.88,0.617,78
Blueberry Faygo,Lil Mosey,2020-02-06,0.774,0.5539999999999999,0.349,99.034,-7.909,0.207,80
Bad Day,Alvin & The Chipmunks,2007-01-01,0.6940000000000001,0.657,0.3389999999999999,140.032,-3.898,0.19,35
Ponteme Despalda,Nfasis,2020-02-21,0.78,0.7659999999999999,0.441,96.011,-7.72,0.0181,46
summertime,cinnamons,2017-08-07,0.688,0.7040000000000001,0.8490000000000001,131.969,-6.315,0.104,66
Omae Wa Mou - Tiny Little Adiantum Remix,deadman 死人,2020-02-21,0.7390000000000001,0.6409999999999999,0.713,93.007,-12.376,0.267,1
學貓叫,小潘潘,2018-05-23,0.8320000000000001,0.84,0.926,115.04,-4.937,0.1969999999999999,55
恋愛サーキュレーション,物語シリーズ,2018-11-02,0.8140000000000001,0.785,0.941,120.009,-5.678999999999999,0.0524,71
Kimi No Toriko,DJ TikTok,2020-06-24,0.916,0.907,0.983,132.977,-3.474,0.0809,0
Cream n' Frosting,Sabby Sousa,2019-12-20,0.804,0.303,0.3289999999999999,110.031,-10.261,0.175,0
Can We Kiss Forever?,Kina,2018-08-31,0.493,0.13,0.119,109.852,-18.725,0.898,0
If the World Was Ending - feat. Julia Michaels,JP Saxe,2019-10-17,0.4639999999999999,0.473,0.604,75.801,-10.086,0.866,84
SLOW DANCING IN THE DARK,Joji,2018-10-26,0.515,0.479,0.284,88.964,-7.457999999999999,0.544,83
I'm Just a Kid,Simple Plan,2018-04-06,0.527,0.8340000000000001,0.422,110.065,-5.531000000000001,0.00107,73
Cradles,Sub Urban,2019-01-04,0.581,0.585,0.63,67.443,-1.87,0.27,79
Birthday Suit,Cosmo Sheldrake,2018-04-06,0.69,0.574,0.522,62.619,-8.109,0.8370000000000001,0
Omae Wa Mou!,Wight Kid,2020-01-12,0.735,0.7509999999999999,0.7559999999999999,92.984,-11.839,0.127,1
It Wasn't Me,Shaggy,2000-08-08,0.853,0.606,0.654,94.759,-4.596,0.0561,77
One Wish,Ray J,2005-09-05,0.525,0.652,0.602,127.673,-7.042000000000001,0.278,66
Play for Me Kaweni Merry,DJ Haning,2019-11-25,0.825,0.955,0.962,131.957,-3.509,0.148,0
Satisfya,Imran Khan,2013-05-09,0.726,0.652,0.8029999999999999,163.87900000000002,-7.763999999999999,0.00451,69
Get You The Moon (feat. Snøw),Kina,2018-10-08,0.498,0.235,0.0895,118.917,-16.541,0.72,83
Buttercup,MixAndMash,2019-08-22,0.81,0.53,0.63,119.971,-7.835,0.344,52
Bagaikan Langit Di Sore Hari,DJ TikTok,2020-01-29,0.8220000000000001,0.939,0.964,77.493,-4.956,0.108,0
2002,Anne-Marie,2018-04-27,0.6970000000000001,0.6829999999999999,0.603,96.133,-2.881,0.0372,82
Back to the Beat,DJ TikTok,2020-01-28,0.7979999999999999,0.7909999999999999,0.998,129.759,-7.186,0.0392,1
Choices (Yup),E-40,2014-12-09,0.9,0.604,0.265,119.969,-7.26,0.153,48
Hindi Kita Malilimutan,Gary Valenciano,2000-01-01,0.66,0.299,0.456,119.981,-12.744000000000002,0.644,31
Oh Nanana Challenge,Bonde R300,2019-01-05,0.7290000000000001,0.8420000000000001,0.574,64.808,-2.997,0.0597,37
"Hey Mama (feat. Nicki Minaj, Bebe Rexha & Afrojack)",David Guetta,2014-11-21,0.596,0.73,0.525,85.979,-4.091,0.24,75
Chinese New Year,SALES,2014-06-06,0.7440000000000001,0.845,0.7490000000000001,75.221,-7.422000000000001,0.759,70
Intentions (feat. Quavo),Justin Bieber,2020-02-14,0.8059999999999999,0.546,0.8740000000000001,147.986,-6.6370000000000005,0.3,79
You Know I'll Go Get,DJ Haning,2020-02-09,0.8590000000000001,0.868,0.735,131.994,-4.746,0.0092,0
Pitbull Terrier,Die Antwoord,2014-06-03,0.7070000000000001,0.632,0.369,123.97,-6.742999999999999,0.00394,57
The Drip,KIIINGSAM,2020-01-31,0.929,0.5670000000000001,0.4429999999999999,104.005,-9.211,0.0654,49
End of Time,K-391,2020-03-06,0.81,0.7,0.193,116.019,-5.664,0.267,72
Right On Time - Douth! Remix,Chris Lawyer,2020-02-10,0.878,0.916,0.3939999999999999,124.999,-3.756,0.00866,37
Devil Eyes,Hippie Sabotage,2016-02-05,0.391,0.396,0.1989999999999999,99.112,-8.621,0.7020000000000001,83
Mirror Masa (I Think I'm Fallin' for Ya),Dathan,2019-12-29,0.469,0.735,0.149,130.13299999999998,-8.395,0.113,65
Savesta (Fli Fla Flo),Jamayne,2020-01-26,0.906,0.507,0.368,92.009,-5.722,0.00847,30
Level Up,Ciara,2018-07-18,0.746,0.825,0.584,152.914,-4.666,0.0142,64
Why Is Everything Chrome (Lean Swag Rock Wit It),King Critical,2020-03-20,0.905,0.477,0.748,139.954,-8.012,0.13,2
I'm Moving Too Fast,DJ Gotta,2020-03-04,0.433,0.55,0.769,81.04,-6.172999999999999,0.319,24
Shop,Toby Fox,2016-06-03,0.696,0.301,0.848,154.929,-12.647,0.984,0
Roll The Dice (The Dice Beat) (feat. Ricky Desktop),KBFR,2020-08-28,0.933,0.514,0.3229999999999999,126.119,-8.362,0.0357,36
Backyard Boy,Claire Rosinkranz,2020-06-08,0.8190000000000001,0.642,0.452,138.026,-7.037000000000001,0.336,11
Desce Pro Play (PA PA PA),Mc Zaac,2020-06-26,0.935,0.71,0.635,100.009,-5.085,0.0769,71
White Walls (feat. ScHoolboy Q & Hollis),Macklemore & Ryan Lewis,2012-10-10,0.767,0.782,0.8270000000000001,116.491,-5.545,0.0541,21
Glorious (feat. Skylar Grey),Macklemore,2017-09-22,0.731,0.794,0.356,139.994,-5.126,0.0323,76
"Winter Wonderland / Here Comes Santa Claus - From ""Pitch Perfect 2"" Soundtrack",Snoop Dogg,2015-05-11,0.723,0.716,0.552,135.05100000000002,-8.623,0.0448,49
Teach Me How to Dougie - Instrumental Version,DJ Eezy,2014-07-14,0.718,0.6629999999999999,0.802,169.94099999999997,-16.578,0.011,24
A Pimp Named Slickback Slowed - Remix,Eduardo Luzquiños,2020-12-11,0.968,0.521,0.721,110.641,-8.576,0.21,7
Wrap Me In Plastic - Slowed Down Version,CHROMANCE,2020-10-30,0.94,0.616,0.535,131.29399999999998,-3.153,0.225,55
Papi Chulo Slowed - Remix,Eduardo Luzquiños,2020-11-24,0.765,0.618,0.408,109.986,-8.049,0.298,10
Adderall Slowed - Remix,Eduardo Luzquiños,2020-11-24,0.871,0.364,0.606,119.922,-13.598,0.136,6
Obnimi - Remix,Eduardo Luzquiños,2020-10-22,0.715,0.8440000000000001,0.514,75.985,-4.232,0.193,16
Billie Jean X Boo X F It Up - Remix,Eduardo Luzquiños,2020-12-31,0.968,0.446,0.84,117.457,-14.283,0.0444,7
I Like It Slowed - Remix,Eduardo Luzquiños,2020-12-18,0.78,0.6579999999999999,0.536,115.439,-6.622999999999999,0.12,49
Dancin' in mandela,highonclouds,2020-12-28,0.556,0.726,0.498,127.354,-8.835,0.126,3
Options (feat. Stephen Marley),Pitbull,2017-02-17,0.675,0.578,0.514,69.399,-5.912999999999999,0.0553,54
2 Phút Hơn - KAIZ Remix,Pháo,2020-12-18,0.845,0.733,0.28,128.016,-4.581,0.0265,70
芒种,音阙诗听,2019-06-06,0.7809999999999999,0.6559999999999999,0.5479999999999999,99.981,-5.862,0.723,63
I hate all men but when he ...,dewolS Music,2021-04-05,0.519,0.0237,0.309,76.76100000000001,-23.069000000000003,0.991,62
Mood (feat. iann dior),24kGoldn,2021-03-26,0.701,0.716,0.732,91.007,-3.671,0.174,91
Who's That Girl (feat. Eve),Guy Sebastian,2010-11-19,0.774,0.85,0.53,127.031,-4.436,0.0837,54
Di Maalala (Anong Ginagawa Mo Sakin),RC,2020-05-29,0.823,0.457,0.3939999999999999,133.957,-10.09,0.691,19
Expensive (feat. Nicki Minaj),Ty Dolla $ign,2020-08-28,0.866,0.531,0.266,99.069,-6.859,0.0379,25
WAP (feat. Megan Thee Stallion),Cardi B,2020-08-06,0.934,0.4429999999999999,0.359,133.026,-7.541,0.0272,66
Cry About It Later,Katy Perry,2020-08-28,0.6920000000000001,0.67,0.445,126.004,-5.829,0.0796,59
Sayo Natuto,RC,2019-11-15,0.619,0.337,0.147,175.947,-14.779000000000002,0.262,29
Buttons,The Pussycat Dolls,2005-01-01,0.565,0.8170000000000001,0.477,210.851,-4.338,0.152,67
Bulletproof,La Roux,2009-01-01,0.674,0.882,0.682,123.016,-2.7710000000000004,0.000441,72
Halika Na,RC Blizz,2019-08-09,0.902,0.371,0.628,101.926,-10.422,0.563,30
Beautiful Scars,Maximillian,2019-02-22,0.7,0.457,0.433,144.905,-8.667,0.369,59
Such a Whore (Baddest Version),JVLA,2020-06-24,0.687,0.682,0.222,91.133,-5.704,0.00847,0
NUNU NANA,Jessi,2020-07-30,0.743,0.6890000000000001,0.504,104.936,-2.846,0.0198,41
Do It,Chloe x Halle,2020-05-14,0.701,0.6679999999999999,0.5529999999999999,82.978,-7.287000000000001,0.0916,61
Not Shy,ITZY,2020-08-17,0.7759999999999999,0.911,0.56,101.027,-3.08,0.155,75
